"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOTCBUS","200103","0.004542","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200104","0.00502","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200105","0.005672","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200106","0.005755","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200107","0.006029","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200108","0.005947","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200109","0.00538","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200110","0.004773","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200111","0.003905","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200112","0.003675","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200113","0.056968","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200201","0.002923","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200202","0.003189","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200203","0.004435","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200204","0.004877","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200205","0.005408","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200206","0.005585","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200207","0.005812","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200208","0.005719","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200209","0.005162","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200210","0.004647","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200211","0.003821","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200212","0.003551","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200213","0.055128","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200301","0.002848","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200302","0.003083","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200303","0.004334","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200304","0.004795","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200305","0.005298","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200306","0.005421","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200307","0.005579","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200308","0.005522","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200309","0.005034","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200310","0.004535","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200311","0.003669","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200312","0.003452","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200313","0.05357","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200401","0.002809","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200402","0.003019","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200403","0.004289","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200404","0.004722","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200405","0.005278","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200406","0.005343","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200407","0.005575","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200408","0.005488","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200409","0.004986","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200410","0.00447","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200411","0.003625","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200412","0.003418","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200413","0.053021","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200501","0.002742","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200502","0.002968","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200503","0.004158","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200504","0.004638","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200505","0.005178","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200506","0.005247","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200507","0.005438","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200508","0.005396","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200509","0.004894","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200510","0.004399","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200511","0.003547","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200512","0.003335","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200513","0.051939","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200601","0.002881","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200602","0.003124","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200603","0.004327","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200604","0.004821","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200605","0.005368","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200606","0.00541","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200607","0.00564","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200608","0.005657","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200609","0.005085","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200610","0.004577","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200611","0.003718","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200612","0.003487","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200613","0.054095","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200701","0.003016","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200702","0.003269","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200703","0.004579","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200704","0.005051","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200705","0.005658","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200706","0.005707","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200707","0.005981","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200708","0.005886","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200709","0.005367","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200710","0.004848","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200711","0.003922","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200712","0.003662","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200713","0.056946","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200801","0.003206","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200802","0.003518","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200803","0.004933","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200804","0.005478","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200805","0.006029","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200806","0.006181","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200807","0.006408","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200808","0.006326","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200809","0.005758","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200810","0.005166","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200811","0.004167","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200812","0.003926","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200813","0.061096","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200901","0.003247","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200902","0.003578","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200903","0.005053","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200904","0.005614","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200905","0.0062","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200906","0.006229","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200907","0.006582","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200908","0.006501","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200909","0.005892","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200910","0.005307","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200911","0.0043","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200912","0.004023","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","200913","0.062525","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201001","0.003485","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201002","0.003833","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201003","0.005386","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201004","0.006033","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201005","0.00676","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201006","0.006895","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201007","0.007158","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201008","0.007072","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201009","0.006433","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201010","0.005693","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201011","0.004721","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201012","0.004384","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201013","0.067853","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201101","0.003924","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201102","0.004374","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201103","0.006043","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201104","0.00676","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201105","0.007496","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201106","0.007667","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201107","0.007903","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201108","0.007958","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201109","0.007178","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201110","0.006507","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201111","0.005259","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201112","0.005056","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201113","0.076126","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201201","0.004607","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201202","0.005077","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201203","0.007148","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201204","0.008096","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201205","0.009316","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201206","0.009605","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201207","0.009934","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201208","0.009685","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201209","0.00896","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201210","0.008214","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201211","0.006715","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201212","0.006439","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201213","0.093797","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201301","0.005869","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201302","0.006663","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201303","0.00926","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201304","0.010151","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201305","0.011264","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201306","0.011745","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201307","0.012038","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201308","0.012336","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201309","0.011551","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201310","0.010946","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201311","0.009028","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201312","0.0088","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201313","0.11965","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201401","0.008157","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201402","0.008799","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201403","0.012624","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201404","0.013934","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201405","0.015758","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201406","0.016428","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201407","0.016395","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201408","0.016624","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201409","0.015631","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201410","0.014507","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201411","0.011805","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201412","0.010387","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201413","0.16105","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201501","0.009815","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201502","0.01148","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201503","0.015989","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201504","0.018058","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201505","0.01951","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201506","0.019804","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201507","0.02066","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201508","0.02072","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201509","0.018026","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201510","0.015938","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201511","0.013628","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201512","0.012547","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201513","0.196175","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201601","0.011728","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201602","0.015428","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201603","0.019297","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201604","0.021401","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201605","0.024459","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201606","0.024955","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201607","0.027056","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201608","0.026741","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201609","0.024199","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201610","0.021438","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201611","0.017985","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201612","0.016202","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201613","0.250888","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201701","0.015555","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201702","0.017857","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201703","0.027472","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201704","0.030175","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201705","0.034567","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201706","0.036083","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201707","0.034635","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201708","0.033492","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201709","0.030881","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201710","0.028042","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201711","0.020501","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201712","0.019362","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201713","0.328623","8","Solar Energy Consumption","Quadrillion Btu"
"SOTCBUS","201801","0.020417","8","Solar Energy Consumption","Quadrillion Btu"
